n_nums,buffersize,runtime
3000,50,5.910316
3000,100,5.830701
3000,200,6.090700
3000,300,5.919419
3000,400,6.361376
3000,500,5.660036
3000,600,5.380347
3000,700,5.725089
3000,800,6.620901
3000,900,6.187731
3000,1000,5.098503
4000,1,9.431515
4000,2,8.478450
4000,3,9.205110
4000,4,8.922858
4000,5,9.252001
4000,6,9.036969
4000,7,8.179667
4000,8,8.891450
4000,9,8.233159
4000,10,9.107707
4000,12,9.184517
4000,14,8.963440
4000,16,8.946329
4000,18,9.260244
4000,20,8.520461
4000,25,9.394092
4000,30,8.493946
4000,35,9.817663
4000,40,1.065883
4000,45,1.083326
4000,50,9.038015
4000,100,1.004318
4000,200,1.056164
4000,300,9.826340
4000,400,8.614476
4000,500,7.325786
4000,600,8.232593
4000,700,7.625095
4000,800,8.454864
4000,900,7.943048
4000,1000,8.448763
10,1,1.130252
10,2,1.201097
10,3,1.188353
10,4,1.177263
10,5,1.303215
10,6,1.200535
10,7,1.208738
10,8,1.213792
10,9,1.184641
10,10,1.164901
10,12,1.252664
10,14,1.205947
10,16,1.246203
10,18,1.204813
10,20,1.190142
10,25,1.214333
10,30,1.259110
10,35,1.213601
10,40,1.189120
10,45,1.168953
10,50,1.201128
10,100,1.179339
10,200,1.152006
10,300,1.180602
10,400,1.138496
10,500,1.168423
10,600,1.157305
10,700,1.216500
10,800,1.193456
10,900,1.133030
10,1000,1.161069
50,1,4.530423
50,2,4.428632
50,3,4.267057
50,4,4.668482
50,5,4.409469
50,6,4.653571
50,7,4.389764
50,8,4.421520
50,9,4.403280
50,10,4.549046
50,12,4.369794
50,14,4.433937
50,16,4.552432
50,18,4.437757
50,20,4.396730
50,25,4.631611
50,30,4.285276
50,35,4.521891
50,40,4.131574
50,45,4.510908
50,50,4.275975
50,100,4.464965
50,200,4.528056
50,300,4.426799
50,400,4.504144
50,500,4.263562
50,600,4.548473
50,700,4.414948
50,800,4.442031
50,900,4.415618
50,1000,4.442136
100,1,8.789671
100,2,8.744970
100,3,8.814093
100,4,9.101221
100,5,9.231007
100,6,8.952947
100,7,8.900020
100,8,8.598009
100,9,8.953498
100,10,8.434203
100,12,8.616105
100,14,8.627014
100,16,8.861714
100,18,8.872734
100,20,8.535259
100,25,8.948780
100,30,8.993017
100,35,9.046876
100,40,9.005685
100,45,9.404699
100,50,8.619593
100,100,8.818004
100,200,8.728087
100,300,9.007532
100,400,8.216362
100,500,8.757663
100,600,8.892352
100,700,1.003344
100,800,8.755388
100,900,8.917352
100,1000,8.831415
500,1,4.316736
500,2,4.379768
500,3,4.246946
500,4,4.140170
500,5,4.209566
500,6,4.174091
500,7,4.287090
500,8,4.173935
500,9,4.121164
500,10,4.264078
500,12,4.294418
500,14,4.215260
500,16,4.146460
500,18,4.343191
500,20,4.314688
500,25,4.277301
500,30,4.348044
500,35,3.852295
500,40,4.343435
500,45,4.243469
500,50,4.254394
500,100,4.251408
500,200,4.383982
500,300,4.289126
500,400,4.282401
500,500,4.363574
500,600,4.306556
500,700,4.266108
500,800,4.372811
500,900,4.329242
500,1000,4.289610
1000,1,1.192625
1000,2,1.229274
1000,3,1.108500
1000,4,1.060403
1000,5,1.129260
1000,6,1.161676
1000,7,1.093705
1000,8,1.131974
1000,9,9.060456
1000,10,1.134185
1000,12,1.001072
1000,14,1.191866
1000,16,1.088313
1000,18,1.188351
1000,20,1.135296
1000,25,1.106142
1000,30,1.081694
1000,35,1.181508
1000,40,9.894699
1000,45,1.148247
1000,50,1.108886
1000,100,1.146462
1000,200,1.124393
1000,300,1.194113
1000,400,1.188181
1000,500,1.168559
1000,600,1.044333
1000,700,1.160052
1000,800,1.144191
1000,900,1.167001
1000,1000,1.160540
2000,1,3.588579
2000,2,3.426439
2000,3,3.300718
2000,4,3.490131
2000,5,3.728890
2000,6,3.295319
2000,7,3.258096
2000,8,3.594725
2000,9,3.307646
2000,10,3.755002
2000,12,3.114144
2000,14,3.527459
2000,16,3.547259
2000,18,3.150164
2000,20,3.295427
2000,25,3.431229
2000,30,3.204903
2000,35,3.235036
2000,40,3.164309
2000,45,3.237600
2000,50,3.280052
2000,100,3.400804
2000,200,3.312209
2000,300,3.474396
2000,400,3.531553
2000,500,3.604882
2000,600,3.358037
2000,700,3.237992
2000,800,3.351352
2000,900,3.158606
2000,1000,3.245159
3000,1,5.623199
3000,2,6.265618
3000,3,6.195069
3000,4,6.241964
3000,5,6.426872
3000,6,5.539598
3000,7,5.700295
3000,8,5.930651
3000,9,5.624105
3000,10,5.931397
3000,12,5.917088
3000,14,5.915817
3000,16,5.950053
3000,18,6.181185
3000,20,5.965434
3000,25,5.704660
3000,30,5.683189
3000,35,6.454643
3000,40,7.030917
3000,45,6.555827
3000,50,5.760939
3000,100,5.571596
3000,200,6.529275
3000,300,6.469372
3000,400,6.293807
3000,500,6.443591
3000,600,5.176481
3000,700,5.859657
3000,800,7.022701
3000,900,5.089428
3000,1000,6.146044
4000,1,9.510048
4000,2,9.538457
4000,3,9.006145
4000,4,7.805485
4000,5,8.832960
4000,6,8.385957
4000,7,9.369435
4000,8,9.823018
4000,9,9.114860
4000,10,8.642783
4000,12,9.059926
4000,14,9.845048
4000,16,8.347830
4000,18,1.016324
4000,20,9.732140
4000,25,8.907203
4000,30,8.994989
4000,35,8.059034
4000,40,8.017820
4000,45,1.013351
4000,50,8.871139
4000,100,9.387159
4000,200,9.523271
4000,300,8.998801
4000,400,8.993783
4000,500,9.077794
4000,600,8.706426
4000,700,7.696946
4000,800,8.750852
4000,900,8.896997
4000,1000,7.829505
10,1,1.173419
10,2,1.228687
10,3,1.166601
10,4,1.123015
10,5,1.253184
10,6,1.173370
10,7,1.248858
10,8,1.219939
10,9,1.158718
10,10,1.245198
10,12,1.187599
10,14,1.151354
10,16,1.086558
10,18,1.125924
10,20,1.118555
10,25,1.147311
10,30,1.152211
10,35,1.165414
10,40,1.145519
10,45,1.149530
10,50,1.233809
10,100,1.122735
10,200,1.154864
10,300,1.173825
10,400,1.091167
10,500,1.222546
10,600,1.052466
10,700,1.183885
10,800,1.137935
10,900,1.141321
10,1000,1.165260
50,1,4.344730
50,2,4.281425
50,3,4.424167
50,4,4.234997
50,5,4.444214
50,6,4.378685
50,7,4.498899
50,8,4.165038
50,9,4.558488
50,10,4.534977
50,12,4.422408
50,14,4.488199
50,16,4.720443
50,18,4.452133
50,20,4.518405
50,25,4.499410
50,30,4.548853
50,35,4.626132
50,40,4.560288
50,45,4.479806
50,50,4.525821
50,100,4.581053
50,200,4.438048
50,300,4.434354
50,400,4.425749
50,500,4.317213
50,600,4.533624
50,700,4.411930
50,800,4.535267
50,900,4.573378
50,1000,4.576708
100,1,8.795373
100,2,8.904246
100,3,8.816302
100,4,8.972087
100,5,9.053297
100,6,8.913542
100,7,8.780888
100,8,8.793427
100,9,8.733070
100,10,8.886642
100,12,8.928146
100,14,8.667000
100,16,9.069496
100,18,9.179389
100,20,9.177200
100,25,8.875685
100,30,8.877047
100,35,8.612155
100,40,8.781040
100,45,8.998207
100,50,8.692187
100,100,8.726508
100,200,8.805319
100,300,8.961848
100,400,8.926573
100,500,9.161782
100,600,9.197653
100,700,8.836247
100,800,9.007377
100,900,8.943128
100,1000,8.930946
500,1,4.387604
500,2,4.301580
500,3,4.258458
500,4,4.311971
500,5,4.324054
500,6,4.304122
500,7,4.293311
500,8,4.345576
500,9,4.192992
500,10,4.206227
500,12,4.371035
500,14,4.172304
500,16,4.308782
500,18,4.256998
500,20,4.199187
500,25,4.225326
500,30,4.245849
500,35,4.283256
500,40,4.238569
500,45,3.624579
500,50,4.003110
500,100,4.111873
500,200,4.158352
500,300,4.172649
500,400,4.054579
500,500,4.236642
500,600,4.182482
500,700,4.071305
500,800,4.277322
500,900,4.243157
500,1000,4.128392
1000,1,1.104929
1000,2,1.168141
1000,3,1.150550
1000,4,1.095479
1000,5,1.154329
1000,6,1.137382
1000,7,1.126099
1000,8,1.233750
1000,9,1.183123
1000,10,1.044637
1000,12,1.167513
1000,14,9.969796
1000,16,1.017428
1000,18,1.295083
1000,20,1.219215
1000,25,1.053398
1000,30,1.193312
1000,35,1.145784
1000,40,1.209491
1000,45,1.072378
1000,50,1.073841
1000,100,1.215583
1000,200,1.239266
1000,300,1.133449
1000,400,1.065421
1000,500,1.187376
1000,600,1.122489
1000,700,1.198068
1000,800,1.031711
1000,900,1.146161
1000,1000,1.108914
2000,1,3.173905
2000,2,3.054648
2000,3,3.361918
2000,4,3.505280
2000,5,3.552224
2000,6,3.705535
2000,7,3.302907
2000,8,3.370074
2000,9,3.139963
2000,10,3.342501
2000,12,3.296455
2000,14,3.012136
2000,16,3.499264
2000,18,3.621824
2000,20,3.429202
2000,25,3.309891
2000,30,3.341140
2000,35,2.787581
2000,40,3.378406
2000,45,3.795003
2000,50,3.582294
2000,100,3.383712
2000,200,2.917601
2000,300,3.613430
2000,400,3.373893
2000,500,3.280637
2000,600,3.330575
2000,700,3.525211
2000,800,3.135375
2000,900,3.440528
2000,1000,3.523601
3000,1,6.015882
3000,2,6.663208
3000,3,5.606328
3000,4,5.941471
3000,5,6.116174
3000,6,5.474486
3000,7,5.913226
3000,8,5.596998
3000,9,6.637802
3000,10,5.602348
3000,12,6.487634
3000,14,6.289686
3000,16,5.715403
3000,18,5.224997
3000,20,5.993187
3000,25,7.232053
3000,30,7.040931
3000,35,6.135119
3000,40,6.034366
3000,45,5.050787
3000,50,7.410784
3000,100,5.837057
3000,200,5.660493
3000,300,6.132872
3000,400,6.105843
3000,500,6.426526
3000,600,5.636759
3000,700,5.415838
3000,800,6.050015
3000,900,5.243338
3000,1000,5.518640
4000,1,8.376048
4000,2,9.000785
4000,3,9.026466
4000,4,8.987454
4000,5,8.146885
4000,6,9.671225
4000,7,7.853477
4000,8,8.331136
4000,9,9.490518
4000,10,9.606551
4000,12,9.207888
4000,14,8.518535
4000,16,8.681217
4000,18,7.691508
4000,20,8.955745
4000,25,1.183990
4000,30,8.016637
4000,35,9.193356
4000,40,9.633930
4000,45,8.661422
4000,50,9.727846
4000,100,9.357408
4000,200,1.110210
4000,300,9.599328
4000,400,8.278962
4000,500,8.968124
4000,600,9.626703
4000,700,8.462028
4000,800,8.561947
4000,900,8.092973
4000,1000,9.646521
10,1,1.199135
10,2,1.267418
10,3,1.080912
10,4,1.191586
10,5,1.274327
10,6,1.153011
10,7,1.193610
10,8,1.272500
10,9,1.188710
10,10,1.143266
10,12,1.214518
10,14,1.166472
10,16,1.165260
10,18,1.222198
10,20,1.201551
10,25,1.159018
10,30,1.238527
10,35,1.133641
10,40,1.189000
10,45,1.243981
10,50,1.244195
10,100,1.201664
10,200,1.180153
10,300,1.206934
10,400,1.120910
10,500,1.150955
10,600,1.099099
10,700,1.165883
10,800,1.186518
10,900,1.184570
10,1000,1.179989
50,1,4.604986
50,2,4.599131
50,3,4.195624
50,4,4.416168
50,5,4.606912
50,6,4.339680
50,7,4.367607
50,8,4.472215
50,9,4.396978
50,10,4.503757
50,12,4.392891
50,14,3.841399
50,16,4.356385
50,18,4.138973
50,20,4.428599
50,25,4.652346
50,30,4.396896
50,35,4.403055
50,40,4.405134
50,45,4.273707
50,50,4.362318
50,100,4.426246
50,200,4.561568
50,300,4.512072
50,400,4.186906
50,500,4.601078
50,600,4.531247
50,700,4.355507
50,800,4.307944
50,900,4.575232
50,1000,4.526525
100,1,8.771303
100,2,8.696184
100,3,8.446312
100,4,9.053375
100,5,8.567967
100,6,8.850859
100,7,8.779723
100,8,8.561950
100,9,8.494774
100,10,8.941527
100,12,9.083128
100,14,8.647865
100,16,8.762399
100,18,8.895755
100,20,8.570046
100,25,8.681459
100,30,9.091547
100,35,9.112759
100,40,8.933579
100,45,9.071783
100,50,8.538964
100,100,8.893819
100,200,8.692482
100,300,8.942337
100,400,8.841476
100,500,9.022072
100,600,8.971083
100,700,8.941606
100,800,9.344763
100,900,8.906524
100,1000,9.033020
500,1,4.474933
500,2,4.376845
500,3,4.453523
500,4,4.396853
500,5,4.451798
500,6,
500,7,
500,8,
500,9,
500,10,
500,12,
500,14,
500,16,4.458907
500,18,4.367037
500,20,4.339037
500,25,4.352997
500,30,4.338970
500,35,4.436916
500,40,4.450802
500,45,4.364990
500,50,4.348675
500,100,4.419749
500,200,4.188407
500,300,4.356181
500,400,4.201515
500,500,4.432793
500,600,4.200620
500,700,4.263622
500,800,4.138045
500,900,4.440484
500,1000,4.211852
1000,1,1.257809
1000,2,1.129747
1000,3,1.057570
1000,4,1.077559
1000,5,1.101404
1000,6,1.209978
1000,7,1.122437
1000,8,1.128726
1000,9,1.158057
1000,10,9.991941
1000,12,1.076719
1000,14,1.203607
1000,16,9.781664
1000,18,9.558104
1000,20,1.028282
1000,25,1.151619
1000,30,1.214989
1000,35,1.177254
1000,40,1.012731
1000,45,1.102725
1000,50,1.144172
1000,100,1.204107
1000,200,1.099234
1000,300,1.167682
1000,400,9.792036
1000,500,1.110820
1000,600,1.172575
1000,700,8.951337
1000,800,1.051909
1000,900,1.201994
1000,1000,1.155354
2000,1,3.383807
2000,2,3.275699
2000,3,3.527005
2000,4,3.493167
2000,5,3.508806
2000,6,3.278814
2000,7,3.238950
2000,8,3.770307
2000,9,3.672269
2000,10,3.591309
2000,12,3.426274
2000,14,3.239186
2000,16,3.329858
2000,18,3.656486
2000,20,3.647445
2000,25,3.275496
2000,30,3.660892
2000,35,3.490097
2000,40,3.271049
2000,45,3.808936
2000,50,3.752169
2000,100,3.234377
2000,200,3.156332
2000,300,3.573609
2000,400,3.694021
2000,500,3.704780
2000,600,3.368637
2000,700,3.540401
2000,800,3.738255
2000,900,2.961630
2000,1000,3.418851
3000,1,5.538153
3000,2,6.102814
3000,3,6.572334
3000,4,5.503413
3000,5,5.811886
3000,6,6.478681
3000,7,5.851874
3000,8,6.195771
3000,9,6.264265
3000,10,6.456607
3000,12,5.679395
3000,14,6.065550
3000,16,5.454152
3000,18,5.651889
3000,20,5.696499
3000,25,6.222523
3000,30,6.856471
3000,35,5.870238
3000,40,7.045965
3000,45,5.661834
3000,50,5.544825
3000,100,5.842767
3000,200,6.507741
3000,300,5.847203
3000,400,5.329568
3000,500,6.009270
3000,600,6.165903
3000,700,6.384518
3000,800,5.635976
3000,900,6.185198
3000,1000,6.512688
4000,1,1.027293
4000,2,7.769618
4000,3,8.222628
4000,4,8.735843
4000,5,8.557800
4000,6,7.727248
4000,7,9.767080
4000,8,9.582745
4000,9,9.054622
4000,10,7.494799
4000,12,7.720744
4000,14,7.978739
4000,16,7.887395
4000,18,1.019208
4000,20,8.274663
4000,25,8.278498
4000,30,8.108358
4000,35,1.097492
4000,40,8.769835
4000,45,9.191078
4000,50,8.544331
4000,100,8.402599
4000,200,9.305021
4000,300,8.889798
4000,400,1.032987
4000,500,8.630204
4000,600,1.104269
4000,700,9.615867
4000,800,8.345327
4000,900,8.652921
4000,1000,8.075264
10,1,1.180967
10,2,1.140347
10,3,1.249179
10,4,1.238852
10,5,1.207277
10,6,1.248231
10,7,1.301948
10,8,1.172948
10,9,1.159058
10,10,1.157407
10,12,1.105566
10,14,1.268493
10,16,1.162607
10,18,1.093360
10,20,1.231957
10,25,1.158233
10,30,1.352810
10,35,1.290416
10,40,1.145647
10,45,1.159170
10,50,1.241392
10,100,1.248504
10,200,1.169682
10,300,1.187679
10,400,1.230549
10,500,1.156706
10,600,1.199334
10,700,1.149281
10,800,1.137212
10,900,1.147710
10,1000,1.187622
50,1,4.506195
50,2,4.505213
50,3,4.454287
50,4,4.574468
50,5,4.390068
50,6,4.322905
50,7,4.522446
50,8,4.424271
50,9,4.373328
50,10,4.384196
50,12,4.560558
50,14,4.502428
50,16,4.461115
50,18,4.560606
50,20,4.309686
50,25,4.351331
50,30,4.648430
50,35,4.588201
50,40,4.422813
50,45,4.335192
50,50,4.485470
50,100,4.453400
50,200,4.306202
50,300,4.383795
50,400,4.335879
50,500,4.429767
50,600,4.525805
50,700,4.518257
50,800,4.496051
50,900,4.383891
50,1000,4.538594
100,1,8.330016
100,2,9.105460
100,3,9.005979
100,4,9.009425
100,5,9.067706
100,6,9.124262
100,7,8.910713
100,8,8.892142
100,9,9.380974
100,10,8.993545
100,12,8.921303
100,14,8.568413
100,16,8.778926
100,18,9.085096
100,20,9.169436
100,25,8.936242
100,30,9.154891
100,35,9.057230
100,40,8.912725
100,45,9.146983
100,50,9.047040
100,100,9.127754
100,200,8.791813
100,300,8.475134
100,400,8.814269
100,500,9.007664
100,600,8.814096
100,700,9.160197
100,800,9.097149
100,900,8.847536
100,1000,9.153446
500,1,4.327104
500,2,4.347872
500,3,4.120411
500,4,4.199347
500,5,4.189388
500,6,4.457686
500,7,4.280854
500,8,4.408559
500,9,4.211045
500,10,4.365141
500,12,4.330367
500,14,4.249285
500,16,4.348630
500,18,4.207566
500,20,4.309418
500,25,4.293789
500,30,4.169812
500,35,4.376473
500,40,4.319919
500,45,4.368558
500,50,4.342074
500,100,4.246996
500,200,4.301222
500,300,4.199666
500,400,4.396981
500,500,4.402284
500,600,4.306317
500,700,4.256030
500,800,4.304910
500,900,4.343882
500,1000,4.306340
1000,1,1.120607
1000,2,1.136797
1000,3,1.125728
1000,4,1.048949
1000,5,1.138677
1000,6,1.148680
1000,7,1.096082
1000,8,1.150037
1000,9,1.129762
1000,10,1.170061
1000,12,1.074553
1000,14,1.156371
1000,16,1.165584
1000,18,1.139212
1000,20,1.143191
1000,25,1.193016
1000,30,1.176332
1000,35,1.149633
1000,40,1.001352
1000,45,1.205365
1000,50,1.192723
1000,100,9.527523
1000,200,1.149153
1000,300,1.183348
1000,400,1.060004
1000,500,1.154863
1000,600,1.058463
1000,700,1.133427
1000,800,9.259744
1000,900,1.167852
1000,1000,1.248871
2000,1,3.314312
2000,2,3.539942
2000,3,3.294221
2000,4,3.392942
2000,5,3.523543
2000,6,3.482150
2000,7,2.958303
2000,8,3.598160
2000,9,3.479015
2000,10,3.805627
2000,12,3.439445
2000,14,3.415585
2000,16,3.397113
2000,18,3.596996
2000,20,3.493782
2000,25,3.350681
2000,30,3.721030
2000,35,3.190695
2000,40,3.284175
2000,45,3.645700
2000,50,3.469553
2000,100,3.583015
2000,200,3.072833
2000,300,3.419214
2000,400,3.375141
2000,500,2.823118
2000,600,2.970588
2000,700,3.259661
2000,800,3.648851
2000,900,3.446587
2000,1000,3.595993
3000,1,5.458978
3000,2,5.178496
3000,3,5.792666
3000,4,5.508098
3000,5,6.268739
3000,6,7.168191
3000,7,5.936351
3000,8,5.698640
3000,9,6.366593
3000,10,5.616061
3000,12,5.509544
3000,14,5.473909
3000,16,5.565555
3000,18,6.449712
3000,20,6.135920
3000,25,5.956737
3000,30,6.462463
3000,35,6.003891
3000,40,6.177151
3000,45,5.487571
3000,50,6.329317
3000,100,6.445332
3000,200,5.990817
3000,300,6.148391
3000,400,6.370649
3000,500,5.513447
3000,600,6.146312
3000,700,4.990127
3000,800,5.974945
3000,900,6.280784
3000,1000,6.166118
4000,1,8.991523
4000,2,8.598093
4000,3,8.376745
4000,4,
4000,5,9.267942
4000,6,9.799073
4000,7,9.645577
4000,8,7.860007
4000,9,8.331317
4000,10,8.788495
4000,12,8.587984
4000,14,9.376687
4000,16,9.077768
4000,18,9.098908
4000,20,9.503406
4000,25,7.828598
4000,30,9.997940
4000,35,8.773666
4000,40,8.609448
4000,45,9.038125
4000,50,9.320654
4000,100,1.050414
4000,200,8.512877
4000,300,1.014083
4000,400,8.663005
4000,500,8.277364
4000,600,9.771608
4000,700,9.312590
4000,800,8.399636
4000,900,7.575501
4000,1000,8.208819
10,1,1.254477
10,2,1.167158
10,3,1.190371
10,4,1.204132
10,5,1.233102
10,6,1.206148
10,7,1.151327
10,8,1.227152
10,9,1.203836
10,10,1.169007
10,12,1.181872
10,14,1.237090
10,16,1.173952
10,18,1.141683
10,20,1.174992
10,25,1.187357
10,30,1.226106
10,35,1.144105
10,40,1.115985
10,45,1.212495
10,50,1.231717
10,100,1.222039
10,200,1.233371
10,300,1.206516
10,400,1.245274
10,500,1.185372
10,600,1.202757
10,700,1.221226
10,800,1.229797
10,900,1.229486
10,1000,1.188446
50,1,4.469874
50,2,4.439246
50,3,
50,4,
50,5,
50,6,
50,7,
50,8,
50,9,
50,10,4.559909
50,12,4.344073
50,14,4.528865
50,16,4.463571
50,18,4.530831
50,20,4.556444
50,25,4.354730
50,30,4.550508
50,35,4.565804
50,40,4.252173
50,45,4.743388
50,50,4.301807
50,100,4.551705
50,200,4.591093
50,300,4.291837
50,400,4.463797
50,500,4.385351
50,600,4.500820
50,700,4.637401
50,800,4.476130
50,900,4.406536
50,1000,4.493329
100,1,8.820779
100,2,8.678439
100,3,
100,4,9.074009
100,5,8.437667
100,6,9.013164
100,7,8.937712
100,8,8.703968
100,9,8.790119
100,10,8.579254
100,12,8.823666
100,14,8.699041
100,16,8.884831
100,18,8.653200
100,20,9.018369
100,25,8.929850
100,30,8.621756
100,35,8.951863
100,40,8.917609
100,45,8.508881
100,50,8.775519
100,100,
100,200,9.048456
100,300,9.091192
100,400,8.806046
100,500,8.967013
100,600,8.600060
100,700,
100,800,
100,900,
100,1000,
500,1,
500,2,
500,3,
500,4,
500,5,
500,6,
500,7,
500,8,
500,9,
500,10,
500,12,
500,14,
500,16,
500,18,
500,20,
500,25,4.364980
500,30,4.501402
500,35,4.389202
500,40,4.492706
500,45,4.404719
500,50,4.331396
500,100,4.384030
500,200,4.278981
500,300,4.366352
500,400,4.267584
500,500,4.371900
500,600,4.251620
500,700,4.221676
500,800,4.396091
500,900,4.358740
500,1000,4.333652
1000,1,1.204270
1000,2,1.292874
1000,3,1.248950
1000,4,1.191182
1000,5,1.194196
1000,6,1.179981
1000,7,1.111622
1000,8,1.140225
1000,9,1.246574
1000,10,1.097027
1000,12,1.014286
1000,14,1.189917
1000,16,1.103618
1000,18,1.186315
1000,20,1.145343
1000,25,1.103978
1000,30,1.206869
1000,35,1.199667
1000,40,1.163560
1000,45,1.209601
1000,50,1.223508
1000,100,1.118324
1000,200,1.143677
1000,300,1.263418
1000,400,1.122760
1000,500,1.089464
1000,600,1.153268
1000,700,1.109161
1000,800,1.046015
1000,900,1.115275
1000,1000,1.195302
2000,1,3.425334
2000,2,3.789393
2000,3,3.486345
2000,4,4.040357
2000,5,3.486881
2000,6,3.303605
2000,7,3.776908
2000,8,3.677764
2000,9,3.578326
2000,10,3.232926
2000,12,3.749807
2000,14,3.639659
2000,16,3.495698
2000,18,3.443517
2000,20,3.591781
2000,25,3.286846
2000,30,3.360755
2000,35,3.352487
2000,40,3.492465
2000,45,3.214496
2000,50,3.150788
2000,100,2.947712
2000,200,3.379027
2000,300,3.329067
2000,400,3.755533
2000,500,3.254968
2000,600,3.339482
2000,700,3.480553
2000,800,3.794469
2000,900,3.415028
2000,1000,3.132104
3000,1,6.212158
3000,2,5.998775
3000,3,5.939547
3000,4,5.992151
3000,5,6.635905
3000,6,6.237847
3000,7,6.076720
3000,8,7.141009
3000,9,5.499575
3000,10,5.873379
3000,12,5.648981
3000,14,5.856346
3000,16,6.514903
3000,18,5.688434
3000,20,6.657697
3000,25,5.826507
3000,30,6.515412
3000,35,5.992955
3000,40,5.989749
3000,45,5.619184
3000,50,5.504255
3000,100,6.611482
3000,200,5.704467
3000,300,6.155759
3000,400,6.114846
3000,500,5.808095
3000,600,5.732078
3000,700,6.471633
3000,800,6.558984
3000,900,6.185037
3000,1000,5.796831
4000,1,8.496312
4000,2,8.810460
4000,3,8.448593
4000,4,9.019114
4000,5,8.073969
4000,6,7.798158
4000,7,9.620854
4000,8,8.376806
4000,9,8.226913
4000,10,8.544777
4000,12,1.067342
4000,14,8.795782
4000,16,8.192309
4000,18,8.345086
4000,20,9.324017
4000,25,9.022596
4000,30,8.453716
4000,35,1.027935
4000,40,7.985386
4000,45,7.938041
4000,50,8.985692
4000,100,8.054967
4000,200,8.997976
4000,300,8.745962
4000,400,9.085984
4000,500,8.404058
4000,600,9.772117
4000,700,9.035923
4000,800,9.614641
4000,900,8.526133
4000,1000,8.253643
10,1,1.146981
10,2,1.136989
10,3,1.164963
10,4,1.156194
10,5,1.227308
10,6,1.161964
10,7,1.208216
10,8,1.163640
10,9,1.220138
10,10,1.239252
10,12,1.150944
10,14,1.125038
10,16,1.204287
10,18,1.180306
10,20,1.209835
10,25,1.112182
10,30,1.204973
10,35,1.147947
10,40,1.169486
10,45,1.161949
10,50,1.139480
10,100,1.141639
10,200,1.187711
10,300,1.119954
10,400,1.183249
10,500,1.172970
10,600,1.116360
10,700,1.239199
10,800,1.155136
10,900,1.297902
10,1000,1.216420
50,1,4.449893
50,2,4.580970
50,3,4.487939
50,4,4.316481
50,5,4.181485
50,6,4.504710
50,7,4.605466
50,8,4.718229
50,9,4.539693
50,10,4.513833
50,12,4.391362
50,14,4.398295
50,16,4.451734
50,18,4.174617
50,20,4.491275
50,25,4.423750
50,30,4.645507
50,35,4.164016
50,40,4.007888
50,45,4.416348
50,50,4.449441
50,100,4.173867
50,200,4.570149
50,300,4.596279
50,400,4.687248
50,500,4.492050
50,600,4.551210
50,700,4.425771
50,800,4.296625
50,900,4.383231
50,1000,4.557110
100,1,8.653346
100,2,8.880656
100,3,8.463239
100,4,9.109022
100,5,8.629893
100,6,8.865154
100,7,8.963853
100,8,8.951180
100,9,9.011382
100,10,8.895277
100,12,8.720860
100,14,9.058928
100,16,9.195379
100,18,8.697988
100,20,9.017711
100,25,9.053965
100,30,8.885810
100,35,9.033359
100,40,9.052017
100,45,8.417524
100,50,9.253044
100,100,8.721947
100,200,8.667957
100,300,8.863691
100,400,8.772499
100,500,8.911469
100,600,8.867442
100,700,9.123097
100,800,8.973062
100,900,8.747180
100,1000,9.193042
500,1,4.407535
500,2,4.318631
500,3,4.332325
500,4,4.306170
500,5,4.469784
500,6,4.330817
500,7,4.366136
500,8,4.155593
500,9,4.189565
500,10,4.327988
500,12,4.344511
500,14,4.196817
500,16,4.366721
500,18,4.281043
500,20,4.282530
500,25,4.173540
500,30,4.161821
500,35,4.416602
500,40,4.333913
500,45,4.258532
500,50,4.188987
500,100,4.315842
500,200,4.248995
500,300,4.213232
500,400,4.238910
500,500,4.165090
500,600,4.384532
500,700,4.349129
500,800,4.352912
500,900,4.225629
500,1000,4.265936
1000,1,1.129361
1000,2,1.169681
1000,3,1.171560
1000,4,1.167946
1000,5,1.131577
1000,6,1.211023
1000,7,1.185879
1000,8,1.136627
1000,9,1.140436
1000,10,1.088943
1000,12,1.069560
1000,14,1.109035
1000,16,1.072092
1000,18,1.129842
1000,20,1.129920
1000,25,1.116885
1000,30,1.118193
1000,35,1.102270
1000,40,1.055923
1000,45,1.061337
1000,50,1.154197
1000,100,1.093248
1000,200,1.134989
1000,300,1.107664
1000,400,1.175540
1000,500,1.051781
1000,600,1.200469
1000,700,1.004182
1000,800,1.155837
1000,900,1.058315
1000,1000,1.172449
2000,1,3.131825
2000,2,3.218835
2000,3,3.507506
2000,4,3.594018
2000,5,
2000,6,3.326437
2000,7,3.704413
2000,8,3.452617
2000,9,3.680683
2000,10,3.524501
2000,12,3.247538
2000,14,3.153733
2000,16,3.393369
2000,18,3.453840
2000,20,3.311117
2000,25,3.272732
2000,30,
2000,35,
2000,40,
2000,45,
2000,50,
2000,100,2.938127
2000,200,3.535257
2000,300,3.270190
2000,400,3.537249
2000,500,3.264770
2000,600,3.624156
2000,700,3.098554
2000,800,3.783359
2000,900,3.619668
2000,1000,3.490458
3000,1,6.450462
3000,2,5.954301
3000,3,5.975727
3000,4,5.576219
3000,5,6.418038
3000,6,6.501361
3000,7,6.406652
3000,8,5.655698
3000,9,5.489558
3000,10,6.101668
3000,12,5.999562
3000,14,5.169217
3000,16,6.015448
3000,18,5.674974
3000,20,5.448626
3000,25,5.419854
3000,30,5.581548
